<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.01	0.68000	0.68350	0.67260	0.67281	90413	125226	4
2019.08.02	0.67290	0.67404	0.66635	0.66729	100934	138760	2
2019.08.05	0.66850	0.66850	0.65736	0.65739	85925	116669	4
2019.08.06	0.65735	0.66440	0.65574	0.65963	88005	119158	4
2019.08.07	0.65963	0.66130	0.65073	0.65854	105874	140666	4
2019.08.08	0.65856	0.66610	0.65790	0.66270	70708	94468	3
2019.08.09	0.66260	0.66421	0.65927	0.65950	72654	97924	2
2019.08.12	0.65965	0.66088	0.65390	0.65399	70454	97683	3
2019.08.13	0.65400	0.66582	0.65231	0.66340	85207	149531	3
2019.08.14	0.66355	0.66445	0.65435	0.65594	98137	129957	4
2019.08.15	0.65610	0.66340	0.65595	0.66100	109011	142846	4
2019.08.16	0.66090	0.66550	0.66086	0.66295	76208	93976	4
2019.08.19	0.66330	0.66545	0.66164	0.66379	50635	62354	5
2019.08.20	0.66377	0.66615	0.66238	0.66247	51117	63639	4
2019.08.21	0.66243	0.66690	0.66222	0.66600	56995	69318	5
2019.08.22	0.66605	0.66651	0.66363	0.66445	71819	88309	4
2019.08.23	0.66440	0.66740	0.65724	0.65755	101924	122520	4
2019.08.26	0.65515	0.66497	0.64997	0.66265	153464	185663	4
2019.08.27	0.66265	0.66490	0.65961	0.66225	84702	102003	4
2019.08.28	0.66225	0.66380	0.66056	0.66069	84825	102477	4
2019.08.29	0.66065	0.66451	0.65866	0.66350	85715	105763	4
2019.08.30	0.66345	0.66704	0.66192	0.66635	86896	105102	4
2019.09.02	0.66579	0.66740	0.66441	0.66505	53002	66064	3
2019.09.03	0.66501	0.66777	0.66360	0.66655	85014	105032	4
2019.09.04	0.66645	0.67040	0.66570	0.66635	73470	89678	1
2019.09.05	0.66629	0.67325	0.66585	0.67165	81792	102859	4
2019.09.06	0.67155	0.67793	0.67122	0.67590	76869	94048	4
2019.09.09	0.67559	0.68125	0.67540	0.68043	59470	73211	5
2019.09.10	0.68045	0.68194	0.67815	0.68030	60127	74220	5
2019.09.11	0.68029	0.68291	0.67927	0.68099	58122	70989	5
2019.09.12	0.68099	0.68447	0.67906	0.67966	90009	110794	4
2019.09.13	0.67965	0.68226	0.67740	0.68060	63172	77124	5
2019.09.16	0.67765	0.68210	0.67744	0.68126	61406	74949	1
2019.09.17	0.68127	0.68211	0.67746	0.68164	70197	86249	4
2019.09.18	0.68165	0.68247	0.67915	0.68065	67285	81568	4
2019.09.19	0.68070	0.68095	0.67258	0.67390	70941	87533	4
