<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.03	1.80011	1.80317	1.78532	1.78728	77577	92809	3
2019.07.04	1.78752	1.79336	1.78578	1.79056	70705	85329	4
2019.07.05	1.79035	1.79540	1.78590	1.79406	91875	107693	4
2019.07.08	1.79387	1.79617	1.78997	1.79447	59127	72209	4
2019.07.09	1.79446	1.80137	1.79399	1.79795	68304	82163	3
2019.07.10	1.79794	1.80397	1.79425	1.79540	86522	104473	4
2019.07.11	1.79539	1.80037	1.79304	1.79495	85834	102529	4
2019.07.12	1.79494	1.79654	1.78917	1.79043	80326	96395	4
2019.07.15	1.78835	1.79192	1.77767	1.77772	65322	77773	4
2019.07.16	1.77772	1.77930	1.76292	1.76878	100791	122189	4
2019.07.17	1.76882	1.77552	1.76666	1.77345	87927	108021	3
2019.07.18	1.77307	1.77631	1.76716	1.77285	109021	131674	4
2019.07.19	1.77261	1.77817	1.77151	1.77473	100410	123613	3
2019.07.22	1.77082	1.77842	1.76694	1.77268	68796	82573	4
2019.07.23	1.77267	1.77904	1.76710	1.77511	73387	88691	2
2019.07.24	1.77402	1.79246	1.77337	1.78894	77491	90908	4
2019.07.25	1.78890	1.79836	1.78708	1.79023	92764	111986	4
2019.07.26	1.78988	1.79620	1.78887	1.79162	66359	79276	4
2019.07.29	1.79161	1.79257	1.76939	1.76996	64738	78167	4
2019.07.30	1.76971	1.77239	1.75595	1.76717	79897	95295	2
2019.07.31	1.76712	1.77891	1.76226	1.77532	114265	138775	4
2019.08.01	1.77595	1.78851	1.76391	1.78223	118641	139501	4
2019.08.02	1.78151	1.79113	1.77561	1.78786	122258	144286	4
2019.08.05	1.78826	1.80311	1.78552	1.79623	114730	135897	4
2019.08.06	1.79625	1.80045	1.78817	1.79889	109852	132662	4
2019.08.07	1.79899	1.82058	1.79386	1.79587	120857	141226	5
2019.08.08	1.79584	1.79969	1.77952	1.78271	93647	111538	4
2019.08.09	1.78271	1.78996	1.77094	1.77169	120428	148704	4
2019.08.12	1.77542	1.79259	1.77142	1.78777	122250	152918	4
2019.08.13	1.78795	1.79106	1.77044	1.77337	126520	153773	4
2019.08.14	1.77262	1.79121	1.77060	1.78609	128983	155845	6
2019.08.15	1.78612	1.79357	1.77626	1.78149	127675	157190	4
2019.08.16	1.78197	1.79553	1.77854	1.79011	102892	129383	4
2019.08.19	1.78929	1.79458	1.78592	1.79202	84122	104067	5
2019.08.20	1.79196	1.79646	1.77996	1.79449	94928	117459	4
2019.08.21	1.79448	1.79586	1.78281	1.78667	87550	111451	4
2019.08.22	1.78737	1.81542	1.78687	1.81265	105733	131765	4
2019.08.23	1.81256	1.82047	1.80416	1.81949	124436	152165	4
2019.08.26	1.82027	1.83353	1.80153	1.80297	155635	188503	4
2019.08.27	1.80297	1.82167	1.80229	1.81937	120263	145151	4
2019.08.28	1.81937	1.82353	1.80145	1.81225	125776	153222	4
2019.08.29	1.81264	1.81787	1.80476	1.80986	115861	142804	4
2019.08.30	1.81001	1.81622	1.80421	1.80421	110096	135862	4
2019.09.02	1.80448	1.80924	1.79213	1.79500	83007	101730	8
2019.09.03	1.79482	1.79973	1.77916	1.78613	117048	145162	3
2019.09.04	1.78604	1.80288	1.78321	1.80182	100788	128041	4
2019.09.05	1.80192	1.81111	1.79237	1.80867	105985	135525	4
2019.09.06	1.80826	1.81017	1.79291	1.79317	96902	121192	3
2019.09.09	1.79356	1.80339	1.78428	1.79778	86104	107448	6
2019.09.10	1.79775	1.80631	1.79322	1.79966	89552	112070	4
2019.09.11	1.79888	1.80292	1.79466	1.79523	80964	102746	4
2019.09.12	1.79463	1.79879	1.78791	1.79553	112023	139864	4
2019.09.13	1.79576	1.81701	1.79366	1.81629	99747	119235	4
2019.09.16	1.81623	1.82003	1.80526	1.80918	85283	109758	4
2019.09.17	1.80920	1.82443	1.80862	1.82006	88236	110907	6
2019.09.18	1.82016	1.83118	1.81892	1.82559	90200	118164	4
2019.09.19	1.82559	1.84533	1.82507	1.84264	102463	126723	4
2019.09.20	1.84300	1.84961	1.83550	1.84327	95727	120176	4
2019.09.23	1.84052	1.84448	1.83321	1.83423	83656	102767	4
2019.09.24	1.83447	1.84104	1.82747	1.83617	88638	114905	4
2019.09.25	1.83587	1.84072	1.82806	1.82959	89399	110288	4
2019.09.26	1.82795	1.83243	1.82051	1.82504	91995	115937	4
2019.09.27	1.82540	1.82732	1.81521	1.81527	85249	106622	4
2019.09.30	1.81789	1.82891	1.81524	1.82123	82336	112965	4
2019.10.01	1.81925	1.84065	1.81357	1.83464	113107	155331	4
2019.10.02	1.83480	1.84021	1.82675	1.83265	93032	131263	4
2019.10.03	1.83364	1.84278	1.82729	1.82729	106505	140313	4
2019.10.04	1.82836	1.83053	1.81505	1.82117	97009	143316	4
2019.10.07	1.82120	1.83052	1.81922	1.82457	99860	150288	4
2019.10.08	1.82458	1.82629	1.80976	1.81532	125823	190430	4
2019.10.09	1.81526	1.82302	1.80903	1.81398	114004	169603	2
2019.10.10	1.81371	1.84302	1.80754	1.83920	145111	220582	3
2019.10.11	1.83763	1.86830	1.82756	1.86066	136481	203868	4
2019.10.14	1.85947	1.87144	1.85176	1.85986	101364	149317	4
2019.10.15	1.85983	1.89392	1.85784	1.89185	123262	179535	4
2019.10.16	1.89195	1.90923	1.87778	1.89691	126788	192877	4
2019.10.17	1.89566	1.90185	1.87177	1.88811	135134	202071	4
2019.10.18	1.88811	1.89386	1.87752	1.89276	105435	157403	4
2019.10.21	1.89091	1.89332	1.87853	1.88652	104983	151976	2
2019.10.22	1.88652	1.89269	1.87657	1.87658	132174	204654	4
2019.10.23	1.87658	1.88493	1.87480	1.88257	127658	187667	4
2019.10.24	1.88272	1.89281	1.87680	1.88350	129117	190112	4
2019.10.25	1.88332	1.88543	1.87632	1.87977	91329	132244	3
2019.10.28	1.87802	1.88556	1.87687	1.87969	97094	139747	4
2019.10.29	1.87925	1.88079	1.86953	1.87369	116801	183612	5
2019.10.30	1.87278	1.87997	1.86786	1.86794	131161	195242	4
2019.10.31	1.86795	1.88068	1.86480	1.87682	154736	233148	4
2019.11.01	1.87677	1.88011	1.86999	1.87034	123964	184504	4
2019.11.04	1.86927	1.87349	1.86741	1.87116	100929	152035	3
2019.11.05	1.87085	1.87347	1.85970	1.86845	145032	217355	3
2019.11.06	1.86845	1.87132	1.86516	1.86690	115105	168960	4
2019.11.07	1.86613	1.87151	1.85456	1.85704	150209	240250	4
2019.11.08	1.85647	1.87106	1.85542	1.86146	110913	165950	4
2019.11.11	1.86586	1.88098	1.86426	1.87541	100294	156293	4
2019.11.12	1.87545	1.88128	1.87226	1.87730	128014	200461	4
2019.11.13	1.87730	1.88384	1.87430	1.87889	122317	192171	2
2019.11.14	1.87851	1.90212	1.87558	1.89751	119688	186453	3
2019.11.15	1.89749	1.89896	1.89068	1.89068	104744	169720	4
2019.11.18	1.89592	1.90567	1.89364	1.90094	111961	178571	3
2019.11.19	1.89993	1.90792	1.89111	1.89259	109154	167241	4
2019.11.20	1.89202	1.90281	1.89060	1.89917	112467	180516	4
2019.11.21	1.89856	1.90574	1.89816	1.90128	118760	190324	3
2019.11.22	1.90136	1.90466	1.88958	1.89072	112497	188361	3
2019.11.25	1.89301	1.90620	1.88921	1.90230	99986	149680	4
2019.11.26	1.90231	1.90437	1.89188	1.89477	98679	150205	4
2019.11.27	1.89475	1.90680	1.89224	1.90616	107461	161984	4
2019.11.28	1.90602	1.91450	1.90508	1.90564	85159	135321	4
2019.11.29	1.90576	1.91517	1.90017	1.91244	95632	154931	4
2019.12.02	1.90672	1.90944	1.89524	1.89712	106390	167682	4
2019.12.03	1.89706	1.90244	1.88963	1.89715	114775	178626	4
2019.12.04	1.89682	1.91606	1.89626	1.91179	123714	196341	4
2019.12.05	1.91189	1.92773	1.91189	1.92456	97042	147587	1
2019.12.06	1.92383	1.92627	1.91539	1.91885	86029	130621	4
2019.12.09	1.92237	1.93074	1.92072	1.92539	75595	108130	4
2019.12.10	1.92422	1.93884	1.92303	1.93147	88881	132284	4
2019.12.11	1.93156	1.93211	1.91681	1.91848	96364	143419	4
2019.12.12	1.91813	1.92174	1.89463	1.90468	129383	196058	4
2019.12.13	1.93111	1.95146	1.92772	1.93716	148507	218291	4
2019.12.16	1.93622	1.95216	1.93247	1.93575	101063	153636	4
2019.12.17	1.93570	1.93844	1.91297	1.91541	119131	179018	4
2019.12.18	1.91547	1.91749	1.90341	1.90771	105119	141894	4
2019.12.19	1.90771	1.91034	1.88728	1.88857	110604	159402	4
2019.12.20	1.88796	1.89432	1.88142	1.88273	82272	117423	4
2019.12.23	1.88546	1.88639	1.86511	1.86817	85185	136360	4
2019.12.24	1.86802	1.87332	1.86300	1.86755	69130	102616	6
2019.12.25	1.86555	1.87255	1.86554	1.86975	599	573	55
2019.12.26	1.87111	1.87643	1.87009	1.87026	31453	47617	4
2019.12.27	1.86978	1.88151	1.86594	1.87205	77121	109223	2
2019.12.30	1.87230	1.87898	1.86983	1.87426	95172	130144	4
2019.12.31	1.87412	1.89093	1.86953	1.88905	80517	119764	4
