<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.31	1.88930	1.91187	1.88791	1.89757	173407	209289	7
2019.01.02	1.89431	1.90545	1.88602	1.89455	230774	271692	4
2019.01.03	1.89350	1.89872	1.87638	1.88739	260904	307739	13
2019.01.04	1.88732	1.89666	1.88395	1.88776	239697	283709	7
2019.01.07	1.88470	1.89233	1.88226	1.89149	189980	234650	8
2019.01.08	1.89081	1.89807	1.88898	1.89128	205026	281288	5
2019.01.09	1.89049	1.89232	1.87531	1.88335	224456	279282	6
2019.01.10	1.88335	1.88747	1.87495	1.87980	203516	250212	6
2019.01.11	1.87803	1.88269	1.86012	1.87741	211009	251109	7
2019.01.14	1.88241	1.89394	1.88057	1.88557	207601	275501	4
2019.01.15	1.88439	1.89109	1.86172	1.88589	230573	274832	4
2019.01.16	1.88626	1.90377	1.88178	1.90012	197734	245388	3
2019.01.17	1.89914	1.92471	1.89903	1.91931	214443	265750	6
2019.01.18	1.91941	1.92318	1.90499	1.90842	179667	217544	7
2019.01.21	1.90635	1.91840	1.90599	1.91500	146119	173060	9
2019.01.22	1.91461	1.92974	1.91352	1.91892	198567	249139	6
2019.01.23	1.91862	1.92877	1.90734	1.92471	208724	261220	7
2019.01.24	1.92481	1.93223	1.91961	1.93147	212129	266380	5
2019.01.25	1.93047	1.94257	1.92115	1.92906	208641	257502	9
2019.01.28	1.92975	1.93285	1.91941	1.92545	169647	209855	14
2019.01.29	1.92440	1.93020	1.91197	1.91236	216965	274178	6
2019.01.30	1.91037	1.91818	1.89780	1.90141	211215	268717	5
2019.01.31	1.89936	1.90412	1.89041	1.89421	200284	248064	6
2019.02.01	1.89251	1.89862	1.88193	1.89683	192184	243937	4
2019.02.04	1.89517	1.90606	1.89242	1.89296	168094	208363	9
2019.02.05	1.89126	1.89759	1.87606	1.87788	163816	213466	3
2019.02.06	1.87544	1.91119	1.87512	1.90761	183436	233496	7
2019.02.07	1.90826	1.92089	1.90180	1.91845	191287	242267	5
2019.02.08	1.91738	1.92442	1.91149	1.91842	165121	211867	7
2019.02.11	1.91644	1.91743	1.90874	1.90913	175500	224358	6
2019.02.12	1.91013	1.91692	1.90731	1.91337	170444	212344	8
2019.02.13	1.91336	1.91526	1.88321	1.88980	188278	234762	4
2019.02.14	1.88979	1.89074	1.86852	1.87274	189494	231132	4
2019.02.15	1.87023	1.87886	1.86590	1.87671	181531	227233	8
2019.02.18	1.88087	1.88973	1.87317	1.88660	160241	203455	6
2019.02.19	1.88528	1.90301	1.88096	1.89715	178913	228132	4
