<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.04.02	0.95923	0.95975	0.95134	0.95196	60620	0	9
2015.04.03	0.95195	0.96275	0.95105	0.95257	36823	0	19
2015.04.04	0.95253	0.95320	0.95181	0.95247	2261	0	42
2015.04.06	0.95247	0.95438	0.94773	0.94900	34372	0	15
2015.04.07	0.94900	0.96078	0.94556	0.95499	62198	0	6
2015.04.08	0.95495	0.96620	0.95398	0.96417	65462	0	8
2015.04.09	0.96417	0.97052	0.96192	0.96827	60851	0	10
2015.04.10	0.96829	0.97140	0.96339	0.96640	62681	0	6
2015.04.11	0.96630	0.96663	0.96485	0.96528	1368	0	21
2015.04.13	0.96527	0.96531	0.95296	0.95600	57922	0	8
2015.04.14	0.95600	0.95861	0.95003	0.95250	63513	0	7
2015.04.15	0.95250	0.95713	0.94156	0.94440	72864	0	7
2015.04.16	0.94440	0.95682	0.94331	0.94936	111223	0	9
2015.04.17	0.94940	0.95341	0.94239	0.95126	92602	0	8
2015.04.18	0.95138	0.95288	0.95031	0.95270	1234	0	20
2015.04.20	0.95270	0.95524	0.94092	0.94442	65924	0	9
2015.04.21	0.94440	0.95042	0.94180	0.94632	87295	0	6
2015.04.22	0.94633	0.95438	0.94609	0.94935	82651	0	4
2015.04.23	0.94936	0.94995	0.94361	0.94496	119185	0	9
2015.04.24	0.94494	0.95336	0.94293	0.95222	80635	0	5
2015.04.25	0.95221	0.95295	0.95159	0.95190	1011	0	22
2015.04.27	0.95291	0.95394	0.94754	0.94996	77547	0	5
2015.04.28	0.95003	0.96533	0.94760	0.96413	104912	0	4
2015.04.29	0.96413	0.96711	0.96002	0.96406	118246	0	4
2015.04.30	0.96408	0.96472	0.94913	0.95477	124275	0	4
2015.05.01	0.95480	0.95575	0.95070	0.95275	87542	0	4
2015.05.02	0.95274	0.95471	0.95267	0.95430	1865	0	11
2015.05.04	0.95125	0.95361	0.94769	0.94866	47568	0	6
2015.05.05	0.94862	0.95889	0.94461	0.95853	19560	0	4
2015.05.06	0.95867	0.96257	0.95677	0.96019	34827	0	3
2015.05.07	0.95987	0.96376	0.95569	0.95773	16847	0	2
2015.05.08	0.95773	0.96223	0.95209	0.95830	23867	0	9
2015.05.09	0.95823	0.95879	0.95790	0.95809	443	0	42
2015.05.11	0.95684	0.95951	0.95416	0.95573	39429	0	15
2015.05.12	0.95567	0.96182	0.95397	0.95966	89113	0	9
2015.05.13	0.95966	0.97064	0.95490	0.96962	78001	0	9
