<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.14	1.74569	1.74735	1.73696	1.73696	178099	235560	6
2019.05.15	1.73678	1.74147	1.72459	1.72538	211822	275869	4
2019.05.16	1.72538	1.72740	1.71634	1.72159	189916	234344	9
2019.05.17	1.72158	1.72439	1.70994	1.71156	220036	271195	4
2019.05.20	1.71046	1.71395	1.70786	1.70796	148707	191093	8
2019.05.21	1.70796	1.71806	1.70157	1.70303	181801	225758	4
2019.05.22	1.70308	1.70497	1.69019	1.70093	182665	230271	5
2019.05.23	1.69986	1.70849	1.69611	1.70484	202648	248543	5
2019.05.24	1.70483	1.71097	1.70143	1.70828	193631	246882	5
2019.05.27	1.70937	1.71243	1.70250	1.70383	170673	214685	9
2019.05.28	1.70374	1.70873	1.70123	1.70704	197356	245539	4
2019.05.29	1.70708	1.71342	1.70494	1.70638	204343	252363	4
2019.05.30	1.70629	1.70743	1.69813	1.70113	167851	208917	5
2019.05.31	1.70124	1.70954	1.70120	1.70619	211384	261661	3
2019.06.03	1.70718	1.71126	1.69933	1.70149	214455	262890	4
2019.06.04	1.70158	1.70519	1.69811	1.70008	223486	286689	5
2019.06.05	1.70004	1.70634	1.69761	1.70105	210060	262835	4
2019.06.06	1.70096	1.70672	1.69521	1.69526	203023	259190	4
2019.06.07	1.69593	1.70058	1.68912	1.68913	188232	238354	4
2019.06.10	1.68545	1.68912	1.67935	1.68268	176309	233981	4
2019.06.11	1.68273	1.69318	1.67985	1.68936	195584	245232	7
2019.06.12	1.68914	1.69629	1.68654	1.69283	198270	256919	5
2019.06.13	1.69278	1.69297	1.68466	1.68854	193228	254667	5
2019.06.14	1.68848	1.69194	1.68293	1.68770	203201	273030	4
2019.06.17	1.68564	1.69037	1.68063	1.68064	161977	202265	7
2019.06.18	1.68069	1.68308	1.67548	1.67925	212653	258552	3
2019.06.19	1.67928	1.68807	1.67707	1.67829	209681	261979	4
2019.06.20	1.67813	1.68199	1.66733	1.67468	260536	335650	6
2019.06.21	1.67500	1.68532	1.66746	1.68408	233663	302267	4
2019.06.24	1.68188	1.68398	1.67706	1.67860	186087	252075	7
2019.06.25	1.67843	1.68569	1.66999	1.67101	210288	291862	4
2019.06.26	1.66893	1.67290	1.66348	1.66492	215909	300601	7
2019.06.27	1.66468	1.67054	1.65747	1.65845	223967	304779	6
2019.06.28	1.65828	1.66569	1.65749	1.66134	207562	258640	5
2019.07.01	1.66063	1.66408	1.65467	1.65957	187089	236545	4
2019.07.02	1.65957	1.66087	1.65009	1.65015	176630	237126	4
